Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Contract,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Churn Label,Churn Score,ContractPeriod,ContractTenureRatio
-0.9182781470228178,-0.6504085499394767,-0.8714950816053613,1.3402362929655638,0.3274383095561751,-0.7092479930778353,-0.8541761503778148,0.5259273725834718,0.675377775157375,0.4155552088644254,-0.889656713860356,-0.8335197140296579,1.0050422449280532,-0.512067936940529,-0.24819990600904493,4.506967507807235,-0.7348125475302922,-0.5816347257425175,-1.0095586736769342,1.8801103696193817,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.251620318975766,-0.8810558974430361,0.051463862074256544
-0.9182781470228178,-0.6504085499394767,-0.7084980130918396,1.3402362929655638,0.3274383095561751,0.3910094726093455,-0.8541761503778148,0.5259273725834718,0.675377775157375,0.4155552088644254,-0.889656713860356,-0.8335197140296579,0.3071246850935365,-0.5323675072782298,-0.24819990600904493,-0.27330037394865414,-0.3686447334679594,-0.5317219563698676,0.990531829475428,1.103952157054202,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.2988602597409495,-0.8810558974430361,0.32894518692707087
1.088994661630722,-0.31718476167849363,-1.2789877528891656,2.2330932936614083,-3.054010391622917,-1.485900321798198,-0.8541761503778148,0.5259273725834718,-0.7608195891039148,-0.41706424513337415,-0.889656713860356,-0.8335197140296579,-0.8228370784480619,-0.9886665448691576,-0.24819990600904493,-0.27330037394865414,-0.8848232326461513,-1.045160304252161,0.990531829475428,1.8204058917297523,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,0.30682150367209404,-0.8810558974430361,-0.6422394500577793
-0.9182781470228178,-0.6504085499394767,-1.1974892186324047,2.2330932936614083,-3.054010391622917,-1.485900321798198,-0.8541761503778148,0.5259273725834718,-0.7608195891039148,0.36657759392337835,-0.889656713860356,-0.8335197140296579,-0.7896029089321326,-0.948067404193756,-0.24819990600904493,-0.27330037394865414,-0.8848232326461513,-1.0130485924879389,0.990531829475428,1.2233611128334603,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.7712596673927856,-0.8810558974430361,-0.5034987876313721
-0.9182781470228178,-0.6504085499394767,-0.7899965473486004,1.3402362929655638,0.3274383095561751,0.6498935821827998,1.17071870896616,0.5259273725834718,-2.1970169533652046,-0.46604186007442117,-0.889656713860356,-0.8335197140296579,1.4038522791192056,-0.40439195514924614,-0.24819990600904493,0.1250552828643366,-0.3828189714316626,-0.43119833693404125,0.990531829475428,1.2830655907230895,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.2043803782105824,-0.8810558974430361,0.1902045245006637
-0.9182781470228178,-0.6504085499394767,-0.6677487459634591,1.3402362929655638,0.3274383095561751,-0.903411075257926,-0.8541761503778148,0.5259273725834718,0.675377775157375,-0.5639970899565152,-0.889656713860356,-0.8335197140296579,0.9718080754121239,-0.3395215890700717,-0.24819990600904493,-0.27330037394865414,-0.7064640716028858,-0.4790168642351114,-1.0095586736769342,1.2830655907230895,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.0626605559150317,-0.8810558974430361,0.39831551814027444
-0.9182781470228178,-0.6504085499394767,-0.9937428829905025,-0.44547770842612466,0.3274383095561751,-1.356458267011471,-0.8541761503778148,0.5259273725834718,0.675377775157375,-0.6619523198386092,-0.889656713860356,-0.8335197140296579,0.3071246850935365,-0.7384522757066276,-0.24819990600904493,-0.27330037394865414,-0.8682866216884975,-0.842367863654192,0.990531829475428,1.163656634943831,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.015420615149848,-0.8810558974430361,-0.1566471315653542
-0.9182781470228178,-0.6504085499394767,-0.3417546089364157,0.44737929226971956,0.3274383095561751,0.5204515273960726,1.17071870896616,0.5259273725834718,0.675377775157375,-0.270131400310233,-0.889656713860356,-0.8335197140296579,0.37359302412539525,-0.2503799975871245,-0.24819990600904493,-0.27330037394865414,-0.009564038387478118,-0.20257691078658896,0.990531829475428,1.3427700686127186,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.5350599635668676,-0.8810558974430361,0.953278167845903
-0.9182781470228178,-0.6504085499394767,-1.1567399515040242,2.2330932936614083,0.3274383095561751,0.5851725547894362,1.17071870896616,0.5259273725834718,0.675377775157375,-0.9068403945438445,-0.889656713860356,-0.8335197140296579,1.0050422449280532,-0.8315655222556467,-0.24819990600904493,-0.27330037394865414,-0.7359937340272675,-0.8765738174899941,-1.0095586736769342,1.6412924580608648,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.251620318975766,-0.8810558974430361,-0.4341284564181685
1.088994661630722,0.01603902658248947,-0.015760471909372284,0.44737929226971956,0.3274383095561751,1.5559879656898898,1.17071870896616,0.5259273725834718,0.675377775157375,-0.5150194750154682,-0.889656713860356,-0.8335197140296579,0.3403588546094659,0.009984056744256032,-0.24819990600904493,-0.27330037394865414,0.9046743102713788,0.27351412015253307,0.990531829475428,1.7607014138401231,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,0.4957812667328284,-0.8810558974430361,1.5082408175515316
1.088994661630722,-0.31718476167849363,-0.3417546089364157,0.44737929226971956,0.3274383095561751,-0.450363883504381,-0.8541761503778148,0.5259273725834718,-2.1970169533652046,-0.41706424513337415,-0.889656713860356,-0.8335197140296579,0.9385739058961945,-0.021789183784319217,-0.24819990600904493,-0.27330037394865414,-0.42888524481369805,-0.14568333450867335,0.990531829475428,1.8204058917297523,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,0.6847410297935629,-0.8810558974430361,0.953278167845903
-0.9182781470228178,-0.6504085499394767,0.8807234049149971,-0.44547770842612466,0.3274383095561751,-0.7092479930778353,1.17071870896616,0.5259273725834718,-0.7608195891039148,-0.7599075497207033,0.2890212838293519,-0.8335197140296579,0.5729980412209714,0.913314936771944,-0.24819990600904493,-0.27330037394865414,-0.11468963661827691,0.6867778889442636,-1.0095586736769342,1.4024745465023478,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.1571404374453989,0.2498118031915724,-0.4341284564181685
-0.9182781470228178,-0.6504085499394767,-1.238238485760785,2.2330932936614083,0.3274383095561751,-0.6445269656844718,-0.8541761503778148,0.5259273725834718,0.675377775157375,-0.5150194750154682,-0.889656713860356,-0.8335197140296579,0.17418800702981907,-0.9449783391423667,-0.24819990600904493,-0.27330037394865414,-0.8541123837247943,-1.0015302610942505,-1.0095586736769342,1.6412924580608648,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,0.6847410297935629,-0.8810558974430361,-0.5728691188445757
-0.9182781470228178,-0.6504085499394767,-0.464002410321557,-0.44547770842612466,-3.054010391622917,-1.485900321798198,-0.8541761503778148,0.5259273725834718,-2.1970169533652046,-0.6129747048975622,-0.889656713860356,-0.8335197140296579,-0.7563687394162032,-0.6356305389960993,-0.24819990600904493,-0.27330037394865414,-0.8848232326461513,-0.7659280280415325,-1.0095586736769342,1.8204058917297523,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.487820022801684,-0.8810558974430361,0.7451671742062923
-0.9182781470228178,-0.6504085499394767,-0.2195068075512744,-0.44547770842612466,-3.054010391622917,-1.485900321798198,-0.8541761503778148,0.5259273725834718,-2.1970169533652046,-0.36808663019232707,-0.889656713860356,0.8347040273488247,-1.1219446040914263,-0.6510758642530456,-0.24819990600904493,5.303678821433216,-0.8848232326461513,-0.7292787917888874,0.990531829475428,1.4621790243919772,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.5350599635668676,-0.8810558974430361,1.1613891614855139
1.088994661630722,-0.31718476167849363,-0.8714950816053613,-0.44547770842612466,0.3274383095561751,0.45573050000270904,-0.8541761503778148,-1.9014032205393272,0.675377775157375,-1.0047956244259384,-0.889656713860356,2.502927768727307,-1.4875204687666492,-0.9114399185844262,-0.24819990600904493,-0.27330037394865414,-0.5009376211291894,-0.8706401316205182,0.990531829475428,1.939814847509011,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.015420615149848,-0.8810558974430361,0.051463862074256544
1.088994661630722,0.01603902658248947,0.9214726720433775,-0.44547770842612466,0.3274383095561751,1.2971038561164354,1.17071870896616,0.5259273725834718,0.675377775157375,0.31759997898233133,-0.889656713860356,-0.8335197140296579,0.6727005497687596,1.1449948156261385,-0.24819990600904493,3.3119005373682624,1.8968709677306035,1.4958534092645606,-1.0095586736769342,1.163656634943831,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.5350599635668676,-0.8810558974430361,3.103758435455214
-0.9182781470228178,-0.6504085499394767,-1.1974892186324047,2.2330932936614083,0.3274383095561751,-0.903411075257926,1.17071870896616,0.5259273725834718,0.675377775157375,-0.31910901525128005,-0.889656713860356,-0.8335197140296579,0.5397638717050421,-0.903055313444941,-0.24819990600904493,-0.27330037394865414,-0.8517500107308438,-0.968022387948975,0.990531829475428,1.8204058917297523,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,0.6847410297935629,-0.8810558974430361,-0.5034987876313721
-0.9182781470228178,-0.6504085499394767,-1.2789877528891656,2.2330932936614083,0.3274383095561751,0.7793356369695269,-0.8541761503778148,0.5259273725834718,0.675377775157375,-0.17217617042813899,-0.889656713860356,-0.8335197140296579,0.3403588546094659,-0.9732212196122114,-0.24819990600904493,0.5234109396773273,-0.8434817052520169,-1.0137466731784655,-1.0095586736769342,1.99951932539864,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,0.4013013852024612,-0.8810558974430361,-0.6422394500577793
-0.9182781470228178,-0.6504085499394767,-1.1159906843756437,2.2330932936614083,-3.054010391622917,-1.485900321798198,-0.8541761503778148,0.5259273725834718,-0.7608195891039148,0.2686223640412843,-0.889656713860356,-0.8335197140296579,-1.2216471126392143,-0.9485086992010973,-0.24819990600904493,-0.27330037394865414,-0.8848232326461513,-1.0133976328332022,-1.0095586736769342,1.8204058917297523,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.4405800820365005,-0.8810558974430361,-0.3647581252049649
-0.9182781470228178,-0.6504085499394767,-0.5047516774499374,-0.44547770842612466,0.3274383095561751,1.685430020476617,1.17071870896616,0.5259273725834718,0.675377775157375,-0.41706424513337415,-0.889656713860356,-0.8335197140296579,0.9718080754121239,-0.2199306420805732,-0.24819990600904493,2.9135448805552717,0.26683360190473443,-0.06889445855075044,-1.0095586736769342,1.8204058917297523,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.3461002005061333,-0.8810558974430361,0.6757968429930887
1.088994661630722,0.6824866031044556,-1.1159906843756437,2.2330932936614083,0.3274383095561751,1.4912669382965262,1.17071870896616,0.5259273725834718,0.675377775157375,0.07271190427709617,-0.889656713860356,-0.8335197140296579,0.3071246850935365,-0.8584845177034675,-0.24819990600904493,-0.27330037394865414,-0.614331524838815,-0.8622631633341994,-1.0095586736769342,1.5218835022816064,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.1099004966802153,-0.8810558974430361,-0.3647581252049649
1.088994661630722,0.01603902658248947,-0.2195068075512744,-0.44547770842612466,0.3274383095561751,-1.032853130044653,-0.8541761503778148,0.5259273725834718,-2.1970169533652046,0.21964474910023726,-0.889656713860356,-0.8335197140296579,0.3403588546094659,-0.15506027600139874,-0.24819990600904493,-0.27330037394865414,-0.6603977982208504,-0.31950542644978974,-1.0095586736769342,1.99951932539864,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.5350599635668676,-0.8810558974430361,1.1613891614855139
-0.9182781470228178,-0.6504085499394767,-1.1567399515040242,-0.44547770842612466,0.3274383095561751,1.6207089930832534,1.17071870896616,0.5259273725834718,-2.1970169533652046,0.17066713415919024,-0.889656713860356,-0.8335197140296579,0.805637227832477,-0.8536302726227128,-0.24819990600904493,-0.27330037394865414,-0.6568542387299247,-0.8706401316205182,-1.0095586736769342,1.6412924580608648,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,0.7319809705587464,-0.8810558974430361,-0.4341284564181685
-0.9182781470228178,-0.6504085499394767,-1.2789877528891656,-0.44547770842612466,0.3274383095561751,1.4912669382965262,1.17071870896616,0.5259273725834718,0.675377775157375,0.023734289336049142,-0.889656713860356,-0.8335197140296579,0.7059347192846889,-0.9683669745314568,-0.24819990600904493,-0.27330037394865414,-0.8304886537852889,-1.0130485924879389,-1.0095586736769342,1.2830655907230895,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,0.35406144443727766,-0.8810558974430361,-0.6422394500577793
1.088994661630722,0.34926281484347255,1.3289653433271817,-0.44547770842612466,0.3274383095561751,-0.32092182871765385,1.17071870896616,0.5259273725834718,0.675377775157375,0.36657759392337835,-0.889656713860356,-0.8335197140296579,1.3373839400873468,1.9883095746554063,-0.24819990600904493,-0.27330037394865414,0.5266946312392933,1.7269181178288557,-1.0095586736769342,1.8801103696193817,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.5350599635668676,-0.8810558974430361,3.7974617475872496
1.088994661630722,0.34926281484347255,0.676977069273095,-0.44547770842612466,0.3274383095561751,0.00268330824916403,1.17071870896616,0.5259273725834718,0.675377775157375,-0.31910901525128005,-0.889656713860356,0.8347040273488247,0.8388713973484064,1.0002500532181846,-0.24819990600904493,-0.27330037394865414,0.44164920345707404,0.9199368395801386,0.990531829475428,1.700996935950494,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.7712596673927856,-0.8810558974430361,2.6875364481759925
1.088994661630722,-0.31718476167849363,0.4324814665028124,-0.44547770842612466,0.3274383095561751,-0.5150849108977446,1.17071870896616,0.5259273725834718,0.675377775157375,-0.7599075497207033,-0.889656713860356,-0.8335197140296579,1.536788957182923,1.0624726492533112,-0.24819990600904493,-0.27330037394865414,-0.1477628585335844,0.7949803959758822,0.990531829475428,1.8204058917297523,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,0.30682150367209404,-0.8810558974430361,2.2713144608967712
-0.9182781470228178,-0.6504085499394767,0.9622219391717579,-0.44547770842612466,0.3274383095561751,1.685430020476617,1.17071870896616,0.5259273725834718,0.675377775157375,-0.41706424513337415,0.2890212838293519,-0.8335197140296579,1.3373839400873468,1.5509862223801556,-0.24819990600904493,-0.27330037394865414,2.3433594635872548,1.9171451059973468,0.990531829475428,1.99951932539864,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.5350599635668676,0.2498118031915724,-0.3647581252049649
1.088994661630722,1.682157967887405,-0.5047516774499374,-0.44547770842612466,0.3274383095561751,-1.1622951848313803,1.17071870896616,0.5259273725834718,0.675377775157375,-0.5150194750154682,-0.889656713860356,-0.8335197140296579,1.0050422449280532,-0.1678578312142971,-0.24819990600904493,-0.27330037394865414,-0.7596174639667729,-0.35894698546454107,0.990531829475428,1.700996935950494,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.2043803782105824,-0.8810558974430361,0.6757968429930887
-0.9182781470228178,-0.6504085499394767,-1.238238485760785,-0.44547770842612466,0.3274383095561751,1.5559879656898898,1.17071870896616,0.5259273725834718,0.675377775157375,-0.07422094054604492,-0.889656713860356,-0.8335197140296579,0.8388713973484064,-0.9348285539735163,-0.24819990600904493,-0.27330037394865414,-0.7726105154335009,-0.9697675896752914,-1.0095586736769342,1.3427700686127186,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.015420615149848,-0.8810558974430361,-0.5728691188445757
-0.9182781470228178,-0.6504085499394767,-0.9937428829905025,-0.44547770842612466,0.3274383095561751,0.3262884452159819,-0.8541761503778148,-1.9014032205393272,0.675377775157375,-1.0047956244259384,-0.889656713860356,-0.8335197140296579,-1.4875204687666492,-0.9339459639588337,-0.24819990600904493,-0.27330037394865414,-0.6202374573236914,-0.9236942641005377,-1.0095586736769342,1.6412924580608648,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.1571404374453989,-0.8810558974430361,-0.1566471315653542
-0.9182781470228178,-0.6504085499394767,0.7992248706582362,-0.44547770842612466,-3.054010391622917,-1.485900321798198,-0.8541761503778148,0.5259273725834718,-0.7608195891039148,-0.12319855548709195,-0.889656713860356,-0.8335197140296579,-0.5237295528046976,0.11942521856490411,-0.24819990600904493,0.921766596490318,-0.8848232326461513,-0.15824878693815164,0.990531829475428,1.7607014138401231,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.487820022801684,-0.8810558974430361,2.895647441815603
-0.9182781470228178,-0.6504085499394767,-1.238238485760785,-0.44547770842612466,0.3274383095561751,1.361824883509799,-0.8541761503778148,0.5259273725834718,-0.7608195891039148,0.31759997898233133,-0.889656713860356,-0.8335197140296579,-0.5237295528046976,-0.9661604994947502,-0.24819990600904493,-0.27330037394865414,-0.7808788209123277,-0.9966436962605645,0.990531829475428,1.3427700686127186,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.724019726627602,-0.8810558974430361,-0.5728691188445757
1.088994661630722,-0.31718476167849363,0.02498879521900814,-0.44547770842612466,0.3274383095561751,0.3262884452159819,1.17071870896616,0.5259273725834718,0.675377775157375,-0.6129747048975622,-0.889656713860356,-0.8335197140296579,0.9718080754121239,0.3643439476393383,-0.24819990600904493,-0.27330037394865414,0.19832478508016893,0.3447183505862434,0.990531829475428,1.5218835022816064,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.5350599635668676,-0.8810558974430361,1.5776111487647353
-0.9182781470228178,-0.6504085499394767,-0.09725900616613313,-0.44547770842612466,0.3274383095561751,1.4912669382965262,1.17071870896616,0.5259273725834718,0.675377775157375,-0.07422094054604492,-0.889656713860356,0.8347040273488247,0.9053397363802651,0.21077328508455795,-0.24819990600904493,-0.27330037394865414,0.7404893871918167,0.3841599096009947,-1.0095586736769342,1.3427700686127186,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.487820022801684,-0.8810558974430361,1.3695001551251245
-0.9182781470228178,-0.6504085499394767,-0.5047516774499374,-0.44547770842612466,0.3274383095561751,1.361824883509799,1.17071870896616,0.5259273725834718,0.675377775157375,-0.36808663019232707,-0.889656713860356,-0.8335197140296579,1.1379789229917707,-0.1930116466327525,-0.24819990600904493,4.506967507807235,0.16525156316486145,-0.06365885337180116,0.990531829475428,1.5815879801712356,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.5822999043320511,-0.8810558974430361,0.6757968429930887
-0.9182781470228178,-0.6504085499394767,0.5547292678879536,-0.44547770842612466,0.3274383095561751,-1.356458267011471,1.17071870896616,0.5259273725834718,0.675377775157375,-0.025243325604997886,0.2890212838293519,-0.8335197140296579,1.5035547876669937,1.1449948156261385,-0.24819990600904493,-0.27330037394865414,-0.7560739044758471,0.6804951627295245,-1.0095586736769342,1.103952157054202,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.0626605559150317,0.2498118031915724,-0.4341284564181685
1.088994661630722,-0.31718476167849363,-1.0344921501188828,-0.44547770842612466,0.3274383095561751,-0.062037719144199546,1.17071870896616,0.5259273725834718,-2.1970169533652046,-0.46604186007442117,-0.889656713860356,-0.8335197140296579,1.0382764144439827,-0.7221243604349986,-0.24819990600904493,-0.27330037394865414,-0.7041016986089353,-0.7805877225425905,0.990531829475428,1.6412924580608648,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.1571404374453989,-0.8810558974430361,-0.22601746277855778
-0.9182781470228178,-0.6504085499394767,-1.1567399515040242,-0.44547770842612466,0.3274383095561751,0.9087776917562541,-0.8541761503778148,0.5259273725834718,0.675377775157375,-0.12319855548709195,-0.889656713860356,-0.8335197140296579,0.47329553267318336,-0.8770189080118029,-0.24819990600904493,-0.27330037394865414,-0.7100076310938117,-0.9051951258015836,-1.0095586736769342,1.103952157054202,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,0.6375010890283792,-0.8810558974430361,-0.4341284564181685
-0.9182781470228178,-0.6504085499394767,0.9214726720433775,-0.44547770842612466,0.3274383095561751,0.9087776917562541,1.17071870896616,0.5259273725834718,0.675377775157375,-0.6619523198386092,0.2890212838293519,-0.8335197140296579,1.1712130925077,1.4247758502805372,-0.24819990600904493,3.710256194181253,1.5436962051349987,1.6162723283803941,-1.0095586736769342,1.163656634943831,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.1571404374453989,0.2498118031915724,-0.3647581252049649
1.088994661630722,-0.31718476167849363,-0.5047516774499374,-0.44547770842612466,0.3274383095561751,-1.1622951848313803,-0.8541761503778148,0.5259273725834718,0.675377775157375,0.17066713415919024,-0.889656713860356,-0.8335197140296579,0.3071246850935365,-0.3602624544151139,-0.24819990600904493,-0.27330037394865414,-0.7584362774697977,-0.5107795356540704,0.990531829475428,1.4621790243919772,-0.49831335515828096,2.273158691738958,1.0345302279174904,1.6638285090871447,1.724019726627602,-0.8810558974430361,0.6757968429930887
-0.9182781470228178,-0.6504085499394767,-0.9529936158621221,-0.44547770842612466,0.3274383095561751,1.685430020476617,1.17071870896616,0.5259273725834718,0.675377775157375,-0.270131400310233,-0.889656713860356,-0.8335197140296579,1.1712130925077,-0.6007682334161348,-0.24819990600904493,-0.27330037394865414,-0.36746354697098416,-0.5854741695404136,0.990531829475428,1.103952157054202,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,0.5430212074980121,-0.8810558974430361,-0.08727680035215062
-0.9182781470228178,-0.6504085499394767,-0.9122443487337416,-0.44547770842612466,0.3274383095561751,-1.1622951848313803,-0.8541761503778148,0.5259273725834718,0.675377775157375,0.17066713415919024,-0.889656713860356,-0.8335197140296579,0.2738905155776072,-0.7022660851046391,-0.24819990600904493,0.921766596490318,-0.8198579753125116,-0.7893137311741726,0.990531829475428,1.3427700686127186,-0.49831335515828096,2.273158691738958,-0.9666223112813243,1.6638285090871447,1.5350599635668676,-0.8810558974430361,-0.017906469138947036
